LUACTRUU Index,PX_LAST,PX_MID,TOT_RETURN_INDEX_GROSS_DVDS,CPN,CUR_MKT_CAP,INDEX_YIELD_TO_WORST,INDEX_YIELD_TO_MATURITY,COUNT_INDEX_MEMBERS
03-03-2011,2062.21,2062.21,2062.21,5.677546,2862746.46,4.107854,4.114674,3729
04-03-2011,2071.39,2071.39,2071.39,5.677393,2876230.6,4.025087,4.031129,3731
07-03-2011,2070.75,2070.75,2070.75,5.676463,2873333.9,4.033272,4.039901,3725
08-03-2011,2065.74,2065.74,2065.74,5.676344,2868793.39,4.067915,4.074585,3727
09-03-2011,2074.28,2074.28,2074.28,5.67018,2888001.26,4.01107,4.017402,3734
10-03-2011,2082.54,2082.54,2082.54,5.666145,2903523.2,3.95102,3.957437,3739
11-03-2011,2080.92,2080.92,2080.92,5.664408,2903280.87,3.956977,3.963133,3743
14-03-2011,2087.19,2087.19,2087.19,5.66471,2907481.92,3.910927,3.915871,3749
15-03-2011,2085.83,2085.83,2085.83,5.66422,2903805.79,3.941384,3.946253,3744
16-03-2011,2096.24,2096.24,2096.24,5.66206,2921452.73,3.866675,3.871289,3748
17-03-2011,2091.17,2091.17,2091.17,5.662125,2914579.07,3.905332,3.918756,3748
18-03-2011,2090.7,2090.7,2090.7,5.664962,2924701.4,3.911106,3.924313,3756
21-03-2011,2087.87,2087.87,2087.87,5.665265,2920566.66,3.944725,3.95871,3757
22-03-2011,2087.78,2087.78,2087.78,5.664895,2925390.63,3.951842,3.965854,3763
23-03-2011,2086.57,2086.57,2086.57,5.657006,2932911.92,3.960945,3.97478,3772
24-03-2011,2081.83,2081.83,2081.83,5.649979,2931339.53,4.001699,4.015123,3780
25-03-2011,2076.93,2076.93,2076.93,5.649584,2924643.57,4.046333,4.059585,3781
28-03-2011,2077.48,2077.48,2077.48,5.649626,2924755,4.055881,4.069701,3779
29-03-2011,2071.75,2071.75,2071.75,5.648217,2919236.17,4.092389,4.106234,3784
30-03-2011,2076.28,2076.28,2076.28,5.647599,2930223.17,4.057355,4.071999,3787
31-03-2011,2076.6,2076.6,2076.6,5.645926,2927378.23,4.065411,4.079165,3792
01-04-2011,2078.02,2078.02,2078.02,5.643029,2915685.94,4.080262,4.09428,3771
04-04-2011,2082.6,2082.6,2082.6,5.6459,2924709.1,4.039971,4.057599,3776
05-04-2011,2077.92,2077.92,2077.92,5.64571,2918310.09,4.083642,4.101398,3777
06-04-2011,2072.97,2072.97,2072.97,5.644369,2909935.19,4.10827,4.126429,3777
07-04-2011,2073.71,2073.71,2073.71,5.644369,2910959.89,4.087979,4.10498,3777
08-04-2011,2073,2073,2073,5.644369,2909946.99,4.097835,4.115341,3777
11-04-2011,2074.45,2074.45,2074.45,5.644271,2914027.95,4.093923,4.110137,3778
12-04-2011,2081.87,2081.87,2081.87,5.639936,2929661.45,4.03654,4.052238,3782
13-04-2011,2086.65,2086.65,2086.65,5.638319,2937902.29,3.999352,4.017692,3785
14-04-2011,2083.61,2083.61,2083.61,5.638194,2930754.67,4.034058,4.05063,3786
15-04-2011,2093.78,2093.78,2093.78,5.639113,2946100.2,3.961927,3.979118,3788
18-04-2011,2097.13,2097.13,2097.13,5.639111,2950494.72,3.930896,3.949747,3788
19-04-2011,2099.77,2099.77,2099.77,5.639113,2954132.3,3.920954,3.938481,3788
20-04-2011,2097.21,2097.21,2097.21,5.639113,2950425.16,3.94316,3.96058,3788
21-04-2011,2096.66,2096.66,2096.66,5.637901,2951538.27,3.944331,3.96133,3790
25-04-2011,2101.51,2101.51,2101.51,5.637864,2957052.71,3.908594,3.926446,3789
26-04-2011,2108.62,2108.62,2108.62,5.637864,2966989.1,3.866761,3.885345,3789
27-04-2011,2103.07,2103.07,2103.07,5.631682,2965268.01,3.893236,3.910766,3792
28-04-2011,2109.98,2109.98,2109.98,5.630295,2976527.07,3.842047,3.857656,3793
29-04-2011,2112.31,2112.31,2112.31,5.628993,2976875.19,3.831327,3.846157,3793
02-05-2011,2115.38,2115.38,2115.38,5.625,2969730.95,3.828518,3.845306,3777
03-05-2011,2120.04,2120.04,2120.04,5.623085,2980615.1,3.80727,3.822545,3784
04-05-2011,2123.65,2123.65,2123.65,5.621931,2986643.33,3.787131,3.802441,3785
05-05-2011,2129.24,2129.24,2129.24,5.620626,2995460.32,3.754905,3.770534,3784
06-05-2011,2129.72,2129.72,2129.72,5.619794,2998301.91,3.742555,3.757799,3786
09-05-2011,2131.15,2131.15,2131.15,5.619794,2999860.77,3.729724,3.745328,3786
10-05-2011,2125.15,2125.15,2125.15,5.616588,2996840.65,3.777567,3.792637,3796
11-05-2011,2130.27,2130.27,2130.27,5.614582,3007602.8,3.742548,3.758088,3800
12-05-2011,2123.56,2123.56,2123.56,5.612387,2999722.52,3.781426,3.795576,3803
13-05-2011,2128.42,2128.42,2128.42,5.612069,3006999.4,3.756005,3.771589,3804
16-05-2011,2133.6,2133.6,2133.6,5.612046,3007295.37,3.72658,3.743257,3804
17-05-2011,2137.95,2137.95,2137.95,5.601387,3018400.29,3.701923,3.717941,3810
18-05-2011,2130.87,2130.87,2130.87,5.6011,3005889.57,3.747304,3.763733,3811
19-05-2011,2131.18,2131.18,2131.18,5.59451,3023462.47,3.738714,3.753996,3837
20-05-2011,2133.23,2133.23,2133.23,5.593938,3027426.22,3.723021,3.738806,3839
23-05-2011,2134.63,2134.63,2134.63,5.593393,3030499.48,3.72286,3.73832,3841
24-05-2011,2135.51,2135.51,2135.51,5.593032,3031136.55,3.720923,3.736377,3839
25-05-2011,2133.14,2133.14,2133.14,5.587805,3037084.33,3.731153,3.745554,3849
26-05-2011,2140.7,2140.7,2140.7,5.585251,3051525.47,3.678423,3.692256,3855
27-05-2011,2139.13,2139.13,2139.13,5.585195,3049245.81,3.685599,3.701775,3855
31-05-2011,2142.82,2142.82,2142.82,5.585195,3050591.39,3.665405,3.679905,3855
01-06-2011,2152.16,2152.16,2152.16,5.583236,3039677.72,3.613133,3.627968,3822
02-06-2011,2139.51,2139.51,2139.51,5.58267,3026939.59,3.683721,3.697497,3832
03-06-2011,2142.81,2142.81,2142.81,5.581953,3032933.71,3.659903,3.673504,3835
06-06-2011,2140.31,2140.31,2140.31,5.580865,3026687.16,3.670484,3.685327,3830
07-06-2011,2140.55,2140.55,2140.55,5.579834,3028755.77,3.667476,3.682002,3835
08-06-2011,2146.89,2146.89,2146.89,5.579786,3038808.89,3.63054,3.645285,3838
09-06-2011,2141.15,2141.14,2141.15,5.580145,3036782.94,3.681697,3.695799,3848
10-06-2011,2144.75,2144.75,2144.75,5.58078,3043814.36,3.664035,3.679073,3850
13-06-2011,2140.31,2140.31,2140.31,5.58073,3037438.06,3.692354,3.707577,3850
14-06-2011,2128.57,2128.57,2128.57,5.580445,3016729.76,3.767141,3.782397,3851
15-06-2011,2144.88,2144.87,2144.88,5.580368,3040123.06,3.663657,3.678398,3854
16-06-2011,2148.25,2148.25,2148.25,5.580177,3044172.83,3.644611,3.659569,3853
17-06-2011,2145.21,2145.21,2145.21,5.580159,3039715.99,3.66119,3.676011,3853
20-06-2011,2143.06,2143.06,2143.06,5.580159,3036339.66,3.68499,3.699908,3853
21-06-2011,2141.98,2141.98,2141.98,5.577842,3034832.93,3.692495,3.707368,3855
22-06-2011,2142.46,2142.46,2142.46,5.577213,3033416.95,3.690585,3.705476,3851
23-06-2011,2149.39,2149.39,2149.39,5.575006,3045803.75,3.642195,3.657161,3852
24-06-2011,2150.38,2150.38,2150.38,5.574425,3047765.11,3.6218,3.636528,3853
27-06-2011,2139.36,2139.36,2139.36,5.57404,3032549.8,3.690011,3.704769,3854
28-06-2011,2127.62,2127.62,2127.62,5.572524,3018105.73,3.790641,3.805171,3856
29-06-2011,2125.48,2125.48,2125.48,5.572516,3015086.84,3.8036,3.81817,3857
30-06-2011,2124.04,2124.04,2124.04,5.572052,3013649.76,3.827739,3.842268,3858
01-07-2011,2122.07,2122.07,2122.07,5.57051,2998745.44,3.860286,3.874268,3837
05-07-2011,2131.85,2131.85,2131.85,5.57051,3012494.17,3.784405,3.798811,3837
06-07-2011,2136.65,2136.65,2136.65,5.566722,3024481.44,3.753945,3.768274,3845
07-07-2011,2132.82,2132.82,2132.82,5.566709,3018527.48,3.797928,3.812112,3845
08-07-2011,2150.12,2150.12,2150.12,5.561757,3047457.51,3.671646,3.686215,3848
11-07-2011,2158.95,2158.95,2158.95,5.561455,3060073.68,3.618791,3.633957,3849
12-07-2011,2159.78,2159.78,2159.78,5.561455,3061224.75,3.620314,3.635334,3849
13-07-2011,2163.77,2163.77,2163.77,5.561284,3067374.2,3.595141,3.610206,3851
14-07-2011,2155.72,2155.72,2155.72,5.558675,3050866.56,3.640273,3.654985,3854
15-07-2011,2156.97,2156.97,2156.97,5.556686,3056755.24,3.621987,3.640325,3857
18-07-2011,2153.2,2153.2,2153.2,5.556686,3051014.33,3.641774,3.661645,3857
19-07-2011,2159.15,2159.15,2159.15,5.556686,3059434.73,3.631609,3.648756,3857
20-07-2011,2154.15,2154.15,2154.15,5.554076,3054175.09,3.653677,3.670576,3858
21-07-2011,2147.35,2147.35,2147.35,5.554076,3044242.79,3.703052,3.719904,3858
22-07-2011,2155.7,2155.7,2155.7,5.55237,3064372.34,3.653184,3.669346,3869
25-07-2011,2149.34,2149.34,2149.34,5.552071,3057539.41,3.691455,3.70855,3870
26-07-2011,2157.36,2157.36,2157.36,5.552071,3068990.22,3.643783,3.661089,3870
27-07-2011,2155.24,2155.24,2155.24,5.551124,3066622.02,3.671251,3.688186,3871
28-07-2011,2159.58,2159.58,2159.58,5.550498,3070637.58,3.64691,3.663893,3867
29-07-2011,2177.6,2177.6,2177.6,5.549085,3093911.06,3.533233,3.551683,3872
01-08-2011,2186.65,2186.65,2186.65,5.549488,3082614.93,3.503165,3.522907,3842
02-08-2011,2202.41,2202.41,2202.41,5.549248,3105732.45,3.423866,3.444021,3844
03-08-2011,2203.67,2203.67,2203.67,5.548923,3108530.19,3.430593,3.450214,3847
04-08-2011,2217.47,2217.47,2217.47,5.546107,3132366.75,3.359197,3.37884,3853
05-08-2011,2195.89,2195.89,2195.89,5.545808,3102601.97,3.488012,3.506081,3856
08-08-2011,2205.35,2205.35,2205.35,5.545187,3114140.14,3.449969,3.468644,3854
09-08-2011,2213.37,2213.37,2213.37,5.545175,3125331.33,3.393323,3.412159,3854
10-08-2011,2215.69,2215.68,2215.69,5.54312,3130252.47,3.387124,3.405579,3855
11-08-2011,2178.77,2178.77,2178.77,5.535551,3084563.24,3.568089,3.584188,3866
12-08-2011,2193.2,2193.2,2193.2,5.535345,3104842.08,3.510843,3.52669,3865
15-08-2011,2180.29,2180.29,2180.29,5.534148,3082429.91,3.61662,3.630527,3866
16-08-2011,2189.74,2189.74,2189.74,5.528377,3104769.53,3.569487,3.582463,3876
17-08-2011,2197.27,2197.27,2197.27,5.526266,3118572.78,3.539221,3.552778,3884
18-08-2011,2202.67,2202.67,2202.67,5.522398,3130998.64,3.527153,3.540605,3893
19-08-2011,2198.61,2198.61,2198.61,5.522035,3125488.88,3.566196,3.579179,3894
22-08-2011,2195.23,2195.23,2195.23,5.522035,3120347.37,3.593343,3.606178,3894
23-08-2011,2179.22,2179.22,2179.22,5.519882,3099695.95,3.682076,3.694943,3899
24-08-2011,2158.58,2158.58,2158.58,5.519882,3069867.42,3.794726,3.807485,3899
25-08-2011,2168.65,2168.65,2168.65,5.518281,3086331.2,3.722887,3.735502,3903
26-08-2011,2172.51,2172.51,2172.51,5.514806,3100337.43,3.703899,3.71663,3909
29-08-2011,2164.51,2164.51,2164.51,5.518284,3080078.81,3.75396,3.766075,3903
30-08-2011,2180.51,2180.51,2180.51,5.518329,3102103.26,3.665623,3.678098,3902
31-08-2011,2179.02,2179.02,2179.02,5.516612,3097334.68,3.662984,3.675053,3904
01-09-2011,2190.21,2190.21,2190.21,5.520135,3094869.37,3.618251,3.63074,3879
02-09-2011,2207.27,2207.27,2207.27,5.517749,3120267.83,3.560961,3.573446,3879
06-09-2011,2204.15,2204.15,2204.15,5.517749,3115499.53,3.592272,3.605083,3879
07-09-2011,2197.84,2197.84,2197.84,5.516277,3108576.87,3.611336,3.624128,3882
08-09-2011,2202.52,2202.52,2202.52,5.512678,3121583.27,3.585865,3.598749,3892
09-09-2011,2207.26,2207.26,2207.26,5.508901,3133376.78,3.561373,3.574248,3897
12-09-2011,2197.48,2197.48,2197.48,5.508723,3118450.06,3.637861,3.650651,3896
13-09-2011,2187.04,2187.04,2187.04,5.508257,3103822.43,3.687195,3.699854,3897
14-09-2011,2188.41,2188.41,2188.41,5.505104,3103912.75,3.680774,3.693418,3902
15-09-2011,2180.97,2180.97,2180.97,5.494469,3107759.76,3.726004,3.738392,3918
16-09-2011,2183.51,2183.51,2183.51,5.495941,3110638.23,3.711009,3.723298,3921
19-09-2011,2197.07,2197.07,2197.07,5.495789,3130576.54,3.644293,3.657297,3922
20-09-2011,2195.1,2195.1,2195.1,5.495096,3128663.92,3.658733,3.671666,3923
21-09-2011,2208.17,2208.17,2208.17,5.495096,3147393.29,3.628186,3.641163,3923
22-09-2011,2217.47,2217.47,2217.47,5.495331,3159525.19,3.60821,3.621237,3917
23-09-2011,2196.35,2196.35,2196.35,5.495331,3129157.45,3.72956,3.741782,3917
26-09-2011,2184.27,2184.27,2184.27,5.49724,3113687.06,3.789812,3.803439,3920
27-09-2011,2174.28,2174.28,2174.28,5.49749,3099589.12,3.842255,3.855835,3921
28-09-2011,2176.52,2176.52,2176.52,5.492925,3105781.95,3.838613,3.852297,3926
29-09-2011,2182.95,2182.95,2182.95,5.495069,3118365.18,3.818499,3.832159,3935
30-09-2011,2184.58,2184.58,2184.58,5.495565,3117366.46,3.828867,3.842663,3936
03-10-2011,2197.1,2197.1,2197.1,5.496244,3099579,3.798962,3.813067,3903
04-10-2011,2183.4,2183.4,2183.4,5.492408,3076433.56,3.888832,3.903215,3903
05-10-2011,2169.82,2169.82,2169.82,5.491959,3057468.73,3.96841,3.981297,3904
06-10-2011,2166.63,2166.63,2166.63,5.490946,3054910.68,3.983455,3.996602,3908
07-10-2011,2160.97,2160.97,2160.97,5.491574,3046390.94,4.02445,4.037595,3907
11-10-2011,2161.12,2161.12,2161.12,5.491435,3045571.09,4.025733,4.039618,3905
12-10-2011,2158.37,2158.37,2158.37,5.491435,3041588.42,4.02932,4.042852,3905
13-10-2011,2172.27,2172.27,2172.27,5.491435,3061387.25,3.952153,3.965809,3905
14-10-2011,2167.18,2167.18,2167.18,5.490797,3051641.86,3.968033,3.982054,3908
17-10-2011,2179.77,2179.77,2179.77,5.486591,3075115.46,3.897374,3.9124,3912
18-10-2011,2180.42,2180.41,2180.42,5.486236,3076731.03,3.895562,3.910349,3914
19-10-2011,2188.26,2188.26,2188.26,5.486236,3087826.09,3.846914,3.861968,3914
20-10-2011,2190.34,2190.34,2190.34,5.485352,3092109.05,3.835199,3.850391,3913
21-10-2011,2190.66,2190.66,2190.66,5.485352,3092597.31,3.822881,3.838105,3913
24-10-2011,2193.34,2193.34,2193.34,5.485713,3096098.09,3.809919,3.826089,3914
25-10-2011,2213.36,2213.36,2213.36,5.485704,3123531.85,3.7013,3.717767,3912
26-10-2011,2203.98,2203.98,2203.98,5.485266,3111885.33,3.753852,3.770218,3913
27-10-2011,2193.48,2193.48,2193.48,5.483719,3098265.18,3.790805,3.806727,3915
28-10-2011,2208.89,2208.89,2208.89,5.472859,3131408.41,3.698932,3.715498,3926
31-10-2011,2223.63,2223.63,2223.63,5.473362,3151562.67,3.612978,3.630611,3930
01-11-2011,2236.7,2236.7,2236.7,5.478174,3151230.57,3.568262,3.585672,3910
02-11-2011,2234.15,2234.15,2234.15,5.477818,3148006.15,3.572404,3.590294,3911
03-11-2011,2228.16,2228.16,2228.16,5.477526,3140727.1,3.597536,3.615678,3913
04-11-2011,2231.7,2231.7,2231.7,5.472008,3152552.72,3.573032,3.591194,3925
07-11-2011,2235.82,2235.82,2235.82,5.472236,3157719.87,3.563403,3.582069,3924
08-11-2011,2221.88,2221.88,2221.88,5.4705,3139727.4,3.631133,3.649355,3926
09-11-2011,2224.03,2224.03,2224.03,5.464627,3149844.16,3.638167,3.655812,3936
10-11-2011,2211.66,2211.66,2211.66,5.462399,3135822.61,3.696483,3.713771,3943
14-11-2011,2215.72,2215.72,2215.72,5.455513,3145084.37,3.682673,3.700892,3960
15-11-2011,2204.74,2204.74,2204.74,5.449806,3140933.2,3.750552,3.76855,3978
16-11-2011,2205.11,2205.11,2205.11,5.451028,3133378.13,3.759568,3.777348,3967
17-11-2011,2207.87,2207.87,2207.87,5.447022,3141594.93,3.766565,3.784225,3973
18-11-2011,2201.88,2201.87,2201.88,5.445362,3135400.32,3.81285,3.829928,3978
21-11-2011,2200.38,2200.38,2200.38,5.442651,3134076.96,3.836457,3.854207,3979
22-11-2011,2199.28,2199.28,2199.28,5.442691,3132854.62,3.850253,3.866498,3979
23-11-2011,2199.94,2199.94,2199.94,5.442692,3133818.82,3.862931,3.879404,3979
25-11-2011,2185.15,2185.15,2185.15,5.442649,3112353.54,3.945812,3.962036,3979
28-11-2011,2192.55,2192.55,2192.55,5.442649,3123007.62,3.896229,3.91294,3979
29-11-2011,2187.06,2187.06,2187.06,5.441846,3116003.77,3.929505,3.946216,3983
30-11-2011,2180.05,2180.05,2180.05,5.437155,3104921.02,3.94601,3.964442,3989
01-12-2011,2175.6,2175.6,2175.6,5.440456,3087490.01,3.969117,3.987329,3968
02-12-2011,2195.16,2195.16,2195.16,5.43895,3120004.93,3.862413,3.87975,3976
05-12-2011,2202.4,2202.4,2202.4,5.438831,3130104.78,3.823921,3.841118,3976
06-12-2011,2197.09,2197.09,2197.09,5.435107,3131782.41,3.849807,3.867409,3987
07-12-2011,2206.3,2206.3,2206.3,5.43165,3151715.63,3.795566,3.812807,3994
08-12-2011,2211.79,2211.79,2211.79,5.430626,3161555.12,3.767889,3.785375,3997
09-12-2011,2197.8,2197.8,2197.8,5.429549,3141103.4,3.838657,3.856064,3998
12-12-2011,2202.86,2202.85,2202.86,5.429623,3148856.39,3.823498,3.84075,4000
13-12-2011,2208.38,2208.38,2208.38,5.428845,3157427.7,3.800125,3.818164,4002
14-12-2011,2215.48,2215.48,2215.48,5.427856,3157647.39,3.775418,3.793734,4002
15-12-2011,2210.62,2210.62,2210.62,5.427142,3150444.78,3.806304,3.824766,4002
16-12-2011,2220.12,2220.12,2220.12,5.426581,3165795.27,3.760022,3.777347,4004
19-12-2011,2226.32,2226.32,2226.32,5.426572,3174354.24,3.736524,3.755359,4004
20-12-2011,2212.35,2212.35,2212.35,5.426748,3154878.11,3.807631,3.825441,4004
21-12-2011,2206.54,2206.54,2206.54,5.426748,3146485.63,3.834346,3.851341,4004
22-12-2011,2209.66,2209.66,2209.66,5.426748,3150945.3,3.822831,3.840535,4004
23-12-2011,2198.9,2198.9,2198.9,5.426748,3135405.34,3.885047,3.901214,4004
27-12-2011,2204.58,2204.58,2204.58,5.426778,3143299.39,3.860725,3.878345,4004
28-12-2011,2220.91,2220.91,2220.91,5.426996,3167251.11,3.778812,3.798166,4004
29-12-2011,2222.76,2222.76,2222.76,5.42491,3170453.85,3.763803,3.782561,4005
30-12-2011,2226.65,2226.65,2226.65,5.424874,3175133.92,3.737372,3.756375,4005
03-01-2012,2218.96,2218.96,2218.96,5.435464,3131691.72,3.801519,3.819576,3974
04-01-2012,2218.42,2218.42,2218.42,5.434141,3133931.2,3.797022,3.815065,3977
05-01-2012,2217.56,2217.56,2217.56,5.430424,3137190.83,3.793539,3.811774,3981
06-01-2012,2224,2224,2224,5.426864,3150734.69,3.759371,3.777443,3986
09-01-2012,2226.43,2226.43,2226.43,5.425016,3154476.53,3.732717,3.751278,3987
10-01-2012,2228.51,2228.51,2228.51,5.421877,3162951.25,3.718709,3.736807,3992
11-01-2012,2236.04,2236.04,2236.04,5.420977,3175918.11,3.680374,3.698856,3998
12-01-2012,2234.64,2234.64,2234.64,5.41869,3177145.07,3.683704,3.700897,4001
13-01-2012,2245.09,2245.09,2245.09,5.41793,3193168.38,3.619818,3.636562,4003
17-01-2012,2247.39,2247.39,2247.39,5.416886,3192321.31,3.6087,3.627631,4004
18-01-2012,2242.45,2242.45,2242.45,5.416886,3185151.51,3.62468,3.643315,4004
19-01-2012,2237.83,2237.83,2237.83,5.416623,3178914.33,3.637553,3.656106,4005
20-01-2012,2233.96,2233.96,2233.96,5.416476,3180554.79,3.656573,3.673535,4009
23-01-2012,2232.39,2232.39,2232.39,5.416476,3177991.38,3.654009,3.672171,4009
24-01-2012,2234.14,2234.14,2234.14,5.416097,3181239.44,3.637677,3.655692,4011
25-01-2012,2241.4,2241.4,2241.4,5.414955,3194873.55,3.576549,3.594834,4015
26-01-2012,2256.62,2256.62,2256.62,5.414955,3216906.88,3.486968,3.505943,4015
27-01-2012,2261.66,2261.66,2261.66,5.414007,3224821.2,3.46239,3.480151,4017
30-01-2012,2269.58,2269.58,2269.58,5.414007,3235775.84,3.428781,3.445974,4017
31-01-2012,2275.95,2275.95,2275.95,5.413944,3241515.22,3.389907,3.406823,4018
01-02-2012,2271.2,2271.2,2271.2,5.417095,3212654.18,3.413697,3.430125,3987
02-02-2012,2275.62,2275.62,2275.62,5.408108,3228118.18,3.382565,3.399224,3997
03-02-2012,2263.9,2263.9,2263.9,5.407772,3214609.16,3.433732,3.451004,3999
06-02-2012,2277.11,2277.11,2277.11,5.407692,3233210.04,3.369708,3.386967,3999
07-02-2012,2271.62,2271.62,2271.62,5.404165,3228807.75,3.396275,3.413715,4002
08-02-2012,2274.37,2274.37,2274.37,5.402558,3233492.83,3.380493,3.398579,4005
09-02-2012,2270.04,2270.04,2270.04,5.390869,3238434.81,3.403431,3.419996,4017
10-02-2012,2277.31,2277.31,2277.31,5.38883,3250784.9,3.370701,3.387281,4021
13-02-2012,2276.97,2276.97,2276.97,5.38883,3249978.35,3.378214,3.396707,4021
14-02-2012,2286.42,2286.42,2286.42,5.386898,3260419.48,3.335732,3.354034,4023
15-02-2012,2282.66,2282.65,2282.66,5.387985,3256754.81,3.333764,3.352484,4027
16-02-2012,2269,2269,2269,5.382541,3242164.98,3.418144,3.436777,4033
17-02-2012,2271.05,2271.05,2271.05,5.38133,3243617.63,3.396716,3.41418,4033
21-02-2012,2269.34,2269.35,2269.34,5.381146,3241500.89,3.408611,3.427938,4034
22-02-2012,2276.54,2276.54,2276.54,5.376526,3255589.25,3.36827,3.387952,4038
23-02-2012,2279.79,2279.79,2279.79,5.374164,3264113.49,3.360263,3.37927,4044
24-02-2012,2284.51,2284.51,2284.51,5.372903,3274796.98,3.344573,3.362547,4050
27-02-2012,2293.58,2293.58,2293.58,5.372903,3287572.09,3.297239,3.316788,4050
28-02-2012,2294.97,2294.97,2294.97,5.371503,3291819.58,3.283698,3.302734,4054
29-02-2012,2295.11,2295.11,2295.11,5.368407,3291287.13,3.278939,3.299405,4061
01-03-2012,2289.13,2289.13,2289.13,5.372925,3256054.31,3.313157,3.339658,4019
02-03-2012,2296.94,2296.94,2296.94,5.363783,3276675.44,3.266682,3.291362,4028
05-03-2012,2292.32,2292.32,2292.32,5.363459,3269939.63,3.293529,3.322636,4029
06-03-2012,2294.24,2294.24,2294.24,5.356276,3287203.7,3.286382,3.315915,4044
07-03-2012,2288.72,2288.72,2288.72,5.355678,3280233.85,3.327919,3.344639,4046
08-03-2012,2285.2,2285.2,2285.2,5.349967,3287014.31,3.343208,3.359997,4057
09-03-2012,2281.53,2281.53,2281.53,5.347165,3283778.16,3.36744,3.381989,4064
12-03-2012,2283.48,2283.48,2283.48,5.341474,3279885.29,3.354453,3.373022,4057
13-03-2012,2275.16,2275.16,2275.16,5.335679,3272483.85,3.39305,3.411816,4063
14-03-2012,2257.31,2257.31,2257.31,5.333839,3242193.52,3.48832,3.506625,4067
15-03-2012,2261.69,2261.69,2261.69,5.327386,3248937.87,3.452213,3.467659,4071
16-03-2012,2262.79,2262.79,2262.79,5.328005,3251573.8,3.449529,3.463591,4074
19-03-2012,2254.85,2254.85,2254.85,5.326003,3239436.86,3.500044,3.515552,4074
20-03-2012,2255.09,2255.08,2255.09,5.320486,3247124.79,3.51017,3.522945,4083
21-03-2012,2266.3,2266.31,2266.3,5.319461,3264775.23,3.448277,3.460532,4087
22-03-2012,2265.49,2265.49,2265.49,5.313337,3267764.27,3.450073,3.462401,4093
23-03-2012,2270.2,2270.2,2270.2,5.313077,3274438.62,3.429138,3.44104,4096
26-03-2012,2271.26,2271.25,2271.26,5.313077,3275769.02,3.420551,3.4332,4096
27-03-2012,2278.61,2278.61,2278.61,5.312963,3286930.62,3.373197,3.386076,4097
28-03-2012,2278.14,2278.14,2278.14,5.310347,3288047.02,3.377681,3.390476,4100
29-03-2012,2281.04,2281.04,2281.04,5.30891,3294176.19,3.362815,3.375586,4101
30-03-2012,2272.94,2272.94,2272.94,5.308081,3280206.44,3.398143,3.41175,4105
02-04-2012,2275.94,2275.94,2275.94,5.312363,3254509.1,3.399718,3.415033,4072
03-04-2012,2265.45,2265.45,2265.45,5.311512,3240730.87,3.467491,3.48199,4076
04-04-2012,2267.91,2267.91,2267.91,5.309416,3248207.86,3.453365,3.468107,4082
05-04-2012,2273.26,2273.26,2273.26,5.309404,3255516.62,3.428808,3.444136,4081
